linux,chrome,streaming_twitch,7114,72,1321,85.39612033,120.1782809,13,64,72,6815,84,162,1321,64,0,0,6816,95.81,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7303,72,1321,86.74284541,127.5218636,18,64,72,7097,1321,74,84,57,1,0.01,7098,97.19,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7237,72,1321,86.47505873,123.2404207,26,64,72,6892,100,85,84,75,1,0.01,6919,95.61,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,8364,72,1321,92.28694405,145.2115063,38,64,72,7685,84,300,1321,108,4,0.05,7713,92.22,4,0.05,0,0,0,0,3,0.04
linux,chrome,streaming_twitch,8337,72,1321,90.23905482,137.9796329,29,64,72,7686,84,417,1321,97,0,0,7698,92.34,0,0,0,0,0,0,1,0.01
linux,chrome,streaming_twitch,7195,72,1321,85.02724114,119.49565,13,64,72,7009,1321,64,84,41,0,0,7021,97.58,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7338,72,1321,86.67879531,127.2068126,20,64,72,7134,1321,74,84,51,1,0.01,7135,97.23,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7173,72,1321,85.28955806,118.7670849,16,64,72,6860,100,76,84,74,0,0,6886,96,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7315,72,1321,86.48270677,122.9882003,38,64,72,7005,1321,67,84,63,1,0.01,7031,96.12,0,0,0,0,0,0,1,0.01
linux,chrome,streaming_twitch,7402,72,1321,85.57146717,118.9713946,20,64,72,7046,100,83,84,78,0,0,7097,95.88,0,0,0,0,0,0,2,0.03
linux,chrome,streaming_twitch,7267,72,1321,85.73799367,118.0386157,16,64,72,6692,84,280,100,118,0,0,6729,92.6,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7329,72,1321,87.12225406,128.1068949,19,64,72,7043,1321,75,84,68,2,0.03,7059,96.32,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7458,72,1321,85.95508179,120.542859,25,64,72,7022,84,163,1321,66,1,0.01,7086,95.01,0,0,0,0,0,0,0,0
linux,chrome,streaming_twitch,7109,72,1321,85.64031509,120.1991205,16,64,72,6725,84,183,1321,64,0,0,6747,94.91,0,0,0,0,0,0,0,0
linux,chrome,streaming_youtube,5652,60,1321,131.8740269,155.0093463,191,64,101,1870,103,1197,92,901,8,0.14,901,15.94,3380,59.81,24,0.42,0,0,20,0.35
linux,chrome,streaming_youtube,6301,92,1321,112.260911,101.8930149,97,64,92,3176,104,1168,103,1043,0,0,3176,50.4,1187,18.84,2,0.03,0,0,0,0
linux,chrome,streaming_youtube,2533,52,1321,130.3087248,143.5065136,117,64,101,909,103,775,102,115,2,0.08,51,2.01,1799,71.03,2,0.08,0,0,0,0
linux,chrome,streaming_youtube,1968,72,1321,125.8785569,113.9658654,67,64,101,818,103,401,107,166,1,0.05,89,4.52,1320,67.08,20,1.02,0,0,0,0
linux,chrome,streaming_youtube,2067,92,1321,130.1170779,121.6552659,61,64,103,1047,107,185,104,175,0,0,121,5.85,1143,55.29,2,0.1,0,0,0,0
linux,chrome,streaming_youtube,2016,92,1321,124.9905754,119.0748873,64,64,103,1227,104,183,107,132,0,0,62,3.08,1325,65.72,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,2173,92,1321,126.6566958,121.6193769,64,64,103,1223,104,273,107,149,0,0,92,4.23,1337,61.53,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,2308,92,1321,124.6880416,114.4094993,47,64,103,1456,104,204,107,125,0,0,61,2.64,1556,67.42,0,0,0,0,0,0
linux,chrome,streaming_youtube,2192,72,1298,122.3626825,115.4887872,70,64,103,1394,104,219,107,117,9,0.41,6,0.27,1522,69.43,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,1749,92,1293,126.2349914,119.56758,58,64,103,980,104,173,107,131,0,0,1,0.06,1088,62.2,0,0,0,0,0,0
linux,chrome,streaming_youtube,1704,92,1293,131.9242958,136.9137464,38,64,103,1022,104,141,107,127,0,0,1,0.06,1138,66.79,0,0,0,0,0,0
linux,chrome,streaming_youtube,980,92,1298,135.7765306,154.8045247,65,64,101,659,107,71,102,61,0,0,4,0.41,725,73.97,2,0.2,0,0,0,0
linux,chrome,streaming_youtube,2024,101,1293,123.5958498,120.4344191,53,64,101,935,103,466,102,142,0,0,0,0,1543,76.24,0,0,0,0,0,0
linux,chrome,streaming_youtube,1977,72,1293,123.9145169,118.6895965,59,64,103,1275,104,182,107,109,1,0.05,3,0.15,1398,70.71,3,0.15,0,0,0,0
linux,chrome,streaming_youtube,2151,90,1298,127.4937238,127.2987307,48,64,103,1302,104,208,107,162,0,0,0,0,1456,67.69,10,0.46,0,0,0,0
linux,chrome,streaming_youtube,2178,101,1293,122.7346189,114.7699152,53,64,103,1427,104,191,107,134,0,0,0,0,1574,72.27,7,0.32,0,0,0,0
linux,chrome,streaming_youtube,2089,101,1293,123.4557204,118.6681358,51,64,103,1284,104,210,107,133,0,0,0,0,1431,68.49,0,0,0,0,0,0
linux,chrome,streaming_youtube,2113,101,1291,122.7733081,115.7654262,55,64,103,1262,104,209,107,122,0,0,0,0,1395,66.02,0,0,0,0,0,0
linux,chrome,streaming_youtube,2058,72,1291,126.0413022,124.8208424,46,64,103,1246,104,180,107,143,9,0.44,6,0.29,1394,67.73,0,0,0,0,0,0
linux,chrome,streaming_youtube,2062,72,1298,124.1828322,119.8526862,67,64,103,1188,104,236,107,130,16,0.78,14,0.68,1330,64.5,0,0,0,0,0,0
linux,chrome,streaming_youtube,1626,90,1298,126.2275523,128.9443986,57,64,103,893,104,129,107,108,0,0,0,0,1016,62.48,0,0,0,0,0,0
linux,chrome,streaming_youtube,2202,101,1291,124.2992734,122.6061641,57,64,103,1279,104,210,107,130,0,0,0,0,1426,64.75,0,0,0,0,0,0
linux,chrome,streaming_youtube,1696,94,1298,127.8561321,130.9099794,54,64,103,1052,104,159,107,96,0,0,0,0,1160,68.4,2,0.12,0,0,0,0
linux,chrome,streaming_youtube,1952,100,1298,120.361168,108.5813757,44,64,103,1202,104,217,107,114,0,0,0,0,1331,68.19,0,0,0,0,0,0
linux,chrome,streaming_youtube,1942,72,1293,121.4938208,115.3199316,57,64,103,1233,104,197,107,94,5,0.26,5,0.26,1357,69.88,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,1921,101,1293,120.7615825,108.5268034,58,64,103,1125,104,176,107,126,0,0,0,0,1251,65.12,0,0,0,0,0,0
linux,chrome,streaming_youtube,2190,101,1293,122.9278539,116.4318693,56,64,103,1240,104,234,107,151,0,0,0,0,1383,63.15,0,0,0,0,0,0
linux,chrome,streaming_youtube,1924,101,1293,122.972973,115.7157034,37,64,103,1022,104,206,107,137,0,0,0,0,1146,59.56,0,0,0,0,0,0
linux,chrome,streaming_youtube,1828,100,1293,125.8873085,120.6296863,50,64,103,1007,104,187,107,150,0,0,0,0,1146,62.7,1,0.05,0,0,0,0
linux,chrome,streaming_youtube,1896,72,1293,125.9272152,126.2313485,71,64,103,1110,104,192,107,133,1,0.05,3,0.16,1260,66.45,3,0.16,0,0,0,0
linux,chrome,streaming_youtube,1981,101,1298,123.1302373,119.9821971,49,64,103,1112,104,196,107,119,0,0,0,0,1259,63.55,0,0,0,0,0,0
linux,chrome,streaming_youtube,2169,101,1293,118.4591978,99.27174341,46,64,103,1320,104,211,107,116,0,0,0,0,1447,66.71,0,0,0,0,0,0
